b1074	b1944	5.72145174317011
b1075	b1924	5.72027120626912
b3294	b3301	5.71997276250577
b3302	b3316	5.71949092652437
b3305	b3313	5.7189594912079
b3298	b3305	5.71858024099888
b2678	b2679	5.71812518997133
b3983	b3985	5.71791207273755
b3308	b3314	5.71658208588727
b3316	b3321	5.71628232678257
b3305	b3312	5.71623129129299
b2661	b2662	5.71552217794496
b3306	b3313	5.71441048321516
b2095	b2096	5.71337533129061
b2167	b2168	5.71320493379203
b1078	b1083	5.71291508426828
b2280	b2281	5.71284223522068
b2038	b2039	5.71242631073459
b3310	b3314	5.71057261064438
b0974	b0975	5.70987681842518
b3306	b3310	5.70953247755243
b3315	b3318	5.70933065464432
b3302	b3313	5.70902018601534
b0978	b0979	5.70766246315054
b3304	b3312	5.7075991996448
b1079	b1941	5.7075248895184
b1244	b1246	5.70630939047291
b3305	b3320	5.70606146449346
b3732	b3736	5.70562212278518
b3302	b3315	5.70550622735653
b2415	b2416	5.70511263293962
b1078	b1080	5.70485830908171
b2148	b2150	5.7023501158242
b0721	b0727	5.70225902533958
b3296	b3320	5.70205369026311
b3318	b3341	5.70187031349633
b3315	b3319	5.7014629852538
b0586	b0595	5.70139840408605
b3298	b3308	5.70039464393024
b2206	b2207	5.70016262922147
b0972	b0975	5.6999887455688
b3199	b3200	5.69919867489016
b3302	b3314	5.69867083882371
b2525	b2527	5.6977862640989
b3306	b3308	5.69710171768612
b0973	b0974	5.69706151223042
b3301	b3312	5.69640342838073
b2529	b2530	5.69636338587129
b4288	b4290	5.69625242496353
b1073	b1946	5.69578455318918
b3724	b3725	5.69567657820627
b3308	b3320	5.69565750073274
b3296	b3306	5.69533901686728
b0570	b0571	5.69529887332512
b3454	b3455	5.69511876912578
b3249	b3250	5.69488607216689
b0041	b2769	5.6942731558638
b3320	b3341	5.69424001911609
b1943	b1944	5.69400191744892
b3308	b3312	5.69333779180202
b4105	b4106	5.69125364339558
b0151	b0152	5.69036117385742
b1076	b1083	5.69025692157501
b3302	b3307	5.68986232591823
b0776	b0777	5.68942738612169
b2203	b2206	5.68939310833316
b3311	b3318	5.68871437801617
b3298	b3302	5.68840756958128
b2704	b2705	5.68834306322716
b3306	b3317	5.68804964227643
b2279	b2280	5.68787493418015
b2677	b2678	5.68765839672325
b1081	b1082	5.68647240142069
b0573	b0574	5.68626857123768
b0115	b0116	5.68562524803058
b3297	b3314	5.68538043053305
b1198	b1200	5.68501182008502
b3296	b3305	5.68437029081907
b0721	b0729	5.68412059519443
b2261	b2262	5.68314774064416
b2507	b2508	5.68299718496973
b2993	b2994	5.68213442584314
b4124	b4125	5.68203579603553
b1078	b1944	5.68104453675172
b2279	b2282	5.67962831445771
b3298	b3317	5.67884552643513
b2499	b2500	5.67842362992376
b3296	b3317	5.67814748617773
b3306	b3314	5.6779277599264
b0450	b0451	5.67787953066834
b3310	b3318	5.67713905269023
b3458	b3460	5.6768855089019
b2527	b2531	5.67676508249239
b3315	b3320	5.67654787519697
b2280	b2282	5.6759883497655
b1924	b1944	5.67551550178491
b3297	b3305	5.67494368732304
b1070	b1071	5.67338944196126
b3302	b3319	5.67304173192826
b3321	b3341	5.67301247515567
b3604	b3605	5.67236785022862
b2197	b2199	5.67218191496495
b3542	b3543	5.67190372739402
b1078	b1081	5.67133334139651
b1949	b1950	5.67083583772258
b1071	b1073	5.67074332622263
b4398	b4399	5.67002636010331
b1944	b1949	5.66989598364599
b3318	b3321	5.66942000151506
b1078	b1940	5.66920670400653
b4153	b4154	5.66892033681349
b1363	b3849	5.66883544549047
b3314	b3318	5.66871838401314
b1924	b1938	5.6683346101139
b3731	b3733	5.66825825236798
b3302	b3309	5.66796007798652
b3091	b3092	5.66708678996835
b2278	b2282	5.6658645107894
b0722	b0727	5.66567603928297
b2279	b2281	5.66508311025581
b3297	b3306	5.66480003455256
b1018	b1019	5.66474053091331
b3310	b3313	5.66454103580389
b3307	b3312	5.66338936384462
b1072	b1076	5.66303444583055
b0726	b0729	5.66247737101919
b4094	b4095	5.66244875019392
b1924	b1941	5.66238756833818
b3321	b3340	5.66172655478517
b3302	b3318	5.66158234203458
b3845	b3846	5.66148610292539
b4097	b4098	5.66081219125726
b1076	b1944	5.66063512198268
b3725	b3726	5.660447337718
b3298	b3313	5.65970285955078
b1077	b1944	5.65968973916578
b1078	b1943	5.65875875154841
b2167	b2169	5.65841498492376
b3456	b3457	5.65648574458133
b1944	b1947	5.65608207446806
b3736	b3738	5.65541174527993
b4287	b4290	5.65462651899961
b3315	b3321	5.65452408681324
b3482	b3593	5.65192425449138
b1940	b1942	5.65162896592312
b3298	b3306	5.65134109900968
b1943	b1949	5.65067263339041
b3636	b3637	5.65055313643462
b3302	b3310	5.65023823225017
b1082	b1944	5.64987605109986
b3408	b3409	5.64963286204022
b2061	b2062	5.64915912187162
b0775	b0776	5.64903226544463
b3722	b3723	5.64878097979546
b3308	b3319	5.64802452917178
b1083	b1941	5.64687650509372
b3304	b3317	5.6464476571504
b1075	b1944	5.64635049383227
b1924	b1946	5.64614583119277
b1941	b1949	5.64591371232888
b3310	b3321	5.64574849894753
b2499	b4006	5.64531353580234
b1073	b1941	5.64496786298549
b3302	b3311	5.64488784046549
b3733	b3735	5.64467610221718
b3748	b3749	5.64437147693747
b1260	b1261	5.64353952712405
b3305	b3319	5.64230127901107
b3304	b3315	5.64223058835699
b1938	b1942	5.64215142909183
b3302	b3321	5.64209717246025
b3308	b3313	5.64190394325571
b1924	b1940	5.64083730674479
b3431	b3432	5.6405692447048
b2576	b3780	5.64038560174114
b3298	b3299	5.64007658133308
b3302	b3317	5.63922262347028
b3733	b3737	5.63913110893667
b2727	b2729	5.63874748712248
b2040	b2041	5.638055500872
b2606	b2607	5.63788985034957
b3317	b3341	5.63784279843068
b1940	b1949	5.63722742140733
b2287	b2288	5.63646892904342
b1306	b1307	5.63591389915837
b3365	b3366	5.63570613264003
b1938	b1949	5.63527124189157
b1080	b1949	5.63517586243285
b1072	b1082	5.63507211389889
b0895	b0896	5.63494924488429
b0225	b0226	5.63481940426016
b0572	b0575	5.63475336743595
b1075	b1081	5.63410940047537
b1076	b1940	5.63406247120323
b2890	b4129	5.633537788546
b1078	b1925	5.63338252978094
b1244	b1247	5.63275121351102
b0043	b0044	5.63264533882546
b1937	b1938	5.6322811193116
b3302	b3308	5.63116271827525
b0169	b0170	5.63042397717027
b3312	b3321	5.62980397410522
b4097	b4099	5.62960606597054
b1080	b1944	5.62951562191364
b2021	b2023	5.6292203071715
b3304	b3308	5.62916563895894
b3311	b3313	5.62852255696776
b1921	b1924	5.62771744836521
b1039	b1040	5.62762440343322
b3304	b3307	5.62719049936379
b3314	b3341	5.62655574331721
b1074	b1940	5.6263966980751
b1552	b1557	5.62486047274363
b3313	b3341	5.62437276727481
b1680	b1682	5.62416049023854
b0169	b3231	5.624084099241
b2194	b2195	5.62391067101222
b3304	b3309	5.6235118679322
b3339	b3980	5.62320110781749
b3297	b3302	5.62290282376084
b3304	b3319	5.62249237262835
b3298	b3314	5.62235173188942
b2052	b2053	5.62217465897731
b2278	b2280	5.62163632139217
b2607	b2608	5.62074534124363
b1680	b1683	5.62068076227462
b1943	b1946	5.62036773319944
b3199	b3201	5.6201871067184
b0700	b3593	5.61996022828652
b1886	b1887	5.61970492759465
b0428	b0431	5.61962776294308
b1071	b1072	5.61941380854344
b3200	b3201	5.6189596180017
b3231	b3317	5.61757938728602
b1079	b1944	5.61702131359102
b1073	b1925	5.6168096267637
b1198	b1199	5.61656089274791
b3301	b3985	5.61576629651967
b4101	b4102	5.61523131841221
b1073	b1083	5.61488316547567
b3304	b3314	5.61393703282212
b1938	b1943	5.61392063514145
b1245	b1247	5.61383867084187
b0428	b0430	5.61293133070387
b3296	b3319	5.61267641189742
b3302	b3312	5.61259081242386
b3296	b3302	5.61247087426685
b1080	b1940	5.61199352033231
b3296	b3314	5.61179956606755
b3731	b3735	5.61144377618999
b1521	b3092	5.61136250699632
b3749	b3750	5.61123466822467
b3731	b3736	5.61034973003706
b3320	b3340	5.6101300996328
b1074	b1081	5.60986446404447
b3297	b3308	5.6092026504773
b2276	b2278	5.60910968733457
b2023	b2026	5.60810677113604
b1125	b1126	5.60765678611971
b1083	b1925	5.60764906376041
b4201	b4203	5.60621183420692
b3302	b3320	5.60600505378807
b0722	b0729	5.60540031882367
b3298	b3341	5.60484113099908
b3311	b3314	5.60482676444076
b3310	b3319	5.6045411329827
b2282	b2283	5.60451728705217
b3304	b3320	5.60421278939299
b3804	b3805	5.60347352225783
b0264	b0274	5.6031938886272
b3296	b3310	5.60301854108529
b0085	b0086	5.60299367577662
b3451	b3452	5.60280557394143
b3308	b3321	5.60253431131255
b1082	b1943	5.60202819835659
b0775	b0777	5.60198782777594
b3294	b3317	5.60045169771982
b1075	b1940	5.60004081401816
b1038	b1039	5.59999768095862
b2197	b2198	5.59996665184201
b3301	b3303	5.59977011968702
b1073	b1940	5.59972619799225
b0497	b0700	5.59846161057269
b3309	b3312	5.59845870875986
b3616	b3617	5.59772949232472
b0727	b0729	5.59743578976425
b4014	b4016	5.59593605288766
b3308	b3340	5.59575639161159
b3310	b3317	5.59529728539962
b1925	b1940	5.59479494422804
b1879	b1880	5.59416507459003
b3231	b3318	5.59262303568264
b0120	b0121	5.59209561692732
b2499	b4005	5.59160507626284
b1474	b1476	5.59138348001009
b3666	b3667	5.59082242544327
b3297	b3318	5.59000277990914
b1886	b1888	5.58967804878275
b2221	b2222	5.58937304263561
b3305	b3309	5.58917834757645
b3359	b3958	5.58888349686388
b1071	b1082	5.58808987602637
b2673	b2676	5.5880798383682
b3313	b3318	5.58780846170919
b3308	b3316	5.5874300606048
b3301	b3311	5.5874198568359
b3599	b3600	5.5870030034318
b3307	b3317	5.58700200079501
b3298	b3320	5.58645741333238
b3297	b3313	5.58639067436521
b3306	b3312	5.58634760585328
b1075	b1078	5.58621933128831
b1075	b1083	5.58514789748377
b3703	b3704	5.58503402047806
b2527	b2528	5.58313877506925
b3991	b3993	5.5829998882465
b2285	b2286	5.58260752901689
b3541	b3543	5.58249511583567
b3306	b3316	5.58246720372576
b3298	b3319	5.58198113530594
b1521	b3091	5.58190131867614
b3294	b3297	5.58158904682226
b4382	b4384	5.5815882769614
b2903	b2905	5.58036240998342
b1080	b1925	5.58025578398777
b1885	b1886	5.57974883495216
b1079	b1082	5.5782137301758
b2286	b2287	5.57791834767932
b1072	b1944	5.57661214498987
b1078	b1949	5.57657308123435
b3296	b3304	5.57564071880903
b1072	b1080	5.57546570043144
b1079	b1924	5.57544552502694
b3298	b3307	5.57519750447457
b3990	b3992	5.57488862528732
b1074	b1083	5.57482148225604
b1079	b1940	5.57462155910125
b3631	b3632	5.57402189774277
b3991	b3992	5.57401803764728
b0369	b3805	5.57393038116549
b2234	b2676	5.57364433857444
b3296	b3307	5.57305401471731
b3308	b3315	5.57284755710051
b3298	b3321	5.57255508262779
b4096	b4098	5.57253816380479
b1937	b1944	5.57184870432989
b3735	b3738	5.57147591515953
b3231	b3319	5.57118129680835
b2060	b2062	5.57106017017557
b1076	b1925	5.57070030746264
b1092	b1093	5.57029026068439
b2901	b3721	5.56990890943312
b1072	b1924	5.56973198267045
b1925	b1944	5.56929331910857
b3305	b3315	5.56929033251569
b3294	b3302	5.56886967708103
b1076	b1943	5.56883823041613
b4098	b4099	5.56883474417572
b3430	b3431	5.56852194188856
b3231	b3321	5.56793029581218
b1077	b1083	5.56763113460649
b3298	b3309	5.56727797205789
b3294	b3298	5.56720923060629
b3299	b3301	5.56710383243976
b3306	b3321	5.5670075155958
b1072	b1077	5.56679965720809
b1080	b1943	5.56678904211093
b0810	b0811	5.56599551756884
b3625	b3626	5.56494274756771
b3320	b3983	5.56433384236307
b3296	b3341	5.56424106704603
b2609	b3321	5.56413662092019
b3301	b3340	5.56396520786992
b3304	b3313	5.56389129180847
b3319	b3341	5.56377496197103
b3318	b3340	5.56359174090324
b3983	b3984	5.56281359802026
b2422	b2425	5.56218855429101
b1887	b4355	5.56208759534653
b2204	b2206	5.56180442945621
b2425	b2763	5.56082066312379
b3990	b3994	5.56061732205337
b1938	b1941	5.56046102433724
b0090	b0091	5.56006481116867
b0805	b1102	5.55972274901169
b3310	b3320	5.55925673507651
b0878	b0879	5.55888568681089
b2726	b2729	5.55885914216632
b3306	b3315	5.55862135670938
b3158	b3159	5.55833959360015
b3734	b3738	5.55793876534396
b0169	b0911	5.55720263603014
b2019	b2020	5.55703340560824
b3306	b3319	5.55685079611127
b3294	b3314	5.55639096395356
b3297	b3317	5.55558106805311
b0723	b0726	5.55519215850718
b4034	b4036	5.55510557521253
b1054	b2378	5.55501787563269
b3307	b3316	5.55484082029427
b0763	b0764	5.55412330853372
b3231	b3637	5.55375310042176
b1072	b1078	5.55367418652897
b3231	b3320	5.55354546411385
b3297	b3309	5.55299580606081
b0775	b0778	5.55267905376677
b3231	b3315	5.55232175062226
b3317	b4202	5.551379938821
b3296	b3321	5.55131246442145
b3297	b3320	5.55124633088306
b2796	b2797	5.55107024111511
b1937	b1943	5.55050358231874
b1679	b1684	5.5504956756118
b1075	b1943	5.55030896021515
b1074	b1943	5.55027193330473
b1924	b1943	5.55018510524241
b0009	b0827	5.55005616178017
b4287	b4288	5.54996803294333
b3308	b3341	5.54987002873785
b0336	b0337	5.54976517304578
b1071	b1074	5.54965147938844
b1363	b3290	5.54950522710285
b3307	b3315	5.54934233815503
b3296	b3316	5.54899526694621
b2276	b2280	5.54859054044584
b0497	b3482	5.54777413049129
b3297	b3341	5.54649253992499
b3314	b4202	5.54645997000811
b3231	b4202	5.54632869593039
b4098	b4102	5.54598813526824
b3231	b3305	5.54563177603451
b2199	b2201	5.54535221582987
b3321	b3983	5.54510163228809
b3298	b3316	5.5446053834843
b3231	b3314	5.54437574103169
b1074	b1925	5.54416507534022
b3430	b3432	5.54372349753153
b0972	b0977	5.54287053697078
b3296	b3315	5.54268119884576
b3231	b3307	5.54227655175826
b2283	b2286	5.5418296607473
b3294	b3312	5.54097635072608
b3297	b3319	5.54070935019056
b1071	b1922	5.53977653750518
b1076	b1949	5.5393549290848
b3992	b3993	5.53911972997204
b3231	b3296	5.53906821191595
b0723	b0729	5.53834946317085
b0623	b1823	5.53792084062264
b3294	b3318	5.53613074023379
b3306	b3341	5.53513387743703
b3296	b3313	5.5349470949204
b4032	b4033	5.53461712910406
b1077	b1080	5.53461111593808
b4122	b4123	5.53455040159373
b4095	b4096	5.53397656192413
b0170	b3340	5.53345774925907
b4100	b4101	5.53265398822496
b3309	b3315	5.53165920855056
b2021	b2025	5.53135763927615
b2198	b2199	5.53113306474167
b3230	b4203	5.53089221397547
b1082	b1921	5.53055502358112
b3297	b3312	5.530349698421
b1072	b1938	5.52925884200145
b2284	b2287	5.52917220960112
b3310	b3315	5.52898219098313
b0133	b0134	5.5288494372369
b3318	b3985	5.52850932179279
b2283	b2285	5.52845249097088
b1077	b1924	5.52762976029554
b0114	b0115	5.52742505154891
b3298	b3312	5.5269404143319
b3298	b3315	5.52693789657355
b0973	b2994	5.52692796401737
b1070	b1075	5.52640496284183
b4097	b4100	5.52602163099031
b1077	b1081	5.52573785150446
b0169	b3317	5.52555884044423
b4035	b4036	5.52517148365089
b3005	b3006	5.52476943859095
b1080	b1082	5.524615176816
b1946	b1949	5.52425611194225
b2421	b2422	5.52368738503845
b1514	b1515	5.52368090381947
b1070	b1072	5.5232602310309
b1082	b1940	5.52266563882652
b3316	b4202	5.52231231812825
b3993	b3994	5.52203388585242
b0177	b2595	5.52156413461655
b1305	b1307	5.52142507061713
b3317	b4200	5.52139630622286
b2309	b2310	5.52112879409678
b3313	b4202	5.52095857828068
b3309	b3341	5.52087443752271
b0042	b1697	5.52061984519674
b0592	b0593	5.52011748462645
b1074	b1078	5.5200649586363
b1081	b1943	5.52004355362215
b1072	b1079	5.51952467455233
b3320	b4203	5.51920525868
b3310	b3312	5.51915855897101
b2195	b2196	5.51858986790346
b3304	b3341	5.51854205917012
b1880	b1937	5.51823615846993
b3307	b3321	5.51818626497708
b0911	b3305	5.51804622064842
b1075	b1077	5.51785126968711
b0169	b3314	5.51733194938141
b1937	b1940	5.51705320136523
b1077	b1940	5.51683823868557
b2278	b2281	5.51650299194667
b3437	b4476	5.51642651898632
b3296	b3309	5.51611320813342
b3294	b3313	5.51591669853656
b3310	b3341	5.51581360224739
b3297	b3307	5.51580798037286
b3307	b3313	5.51527014533504
b0497	b3593	5.51511353612024
b0589	b0592	5.51502017157381
b4099	b4100	5.5149488497728
b2423	b2425	5.51442766578622
b3321	b4200	5.51395254085742
b3231	b3309	5.51394344639449
b3309	b3319	5.51370755789897
b0723	b0727	5.5131708576804
b3315	b4202	5.51298915078842
b2312	b2313	5.51291178538836
b1511	b1512	5.51196526279489
b1070	b1074	5.51148584202781
b3304	b3321	5.51116106148068
b0181	b0182	5.51020822383878
b2276	b2282	5.50927754056217
b3297	b4203	5.50889015347918
b0019	b0020	5.5082331134581
b0911	b3301	5.50726488182509
b3313	b4200	5.5066344294373
b2423	b2424	5.50653816449761
b3307	b3320	5.50613065323954
